0,09;2,60;2,40;2,80;2,60;2,70;2,70;2,40;2,70;2,60;2,50;2,80;2,50;2,50;2,50;2,50;2,70;2,60;2,60;2,90;2,40;2,80;2,70;2,50;2,70;2,40;2,50;2,60;2,50;2,30;2,40;2,60;2,60;2,60;2,70;2,80;2,60;2,70;2,60;3,00;2,60;2,70;2,80;2,60;2,90;2,80;2,50;2,70;2,60;2,70;2,50;2,80;2,90;2,60;2,40;2,70;2,90;2,50;2,80;2,60;2,70;2,80;2,80;2,90;2,40;2,50;2,30;2,90;2,80;2,70;2,70;3,00;2,40;2,70;2,50;2,60;2,90;2,90;2,70;2,70;2,40;2,90;2,70;2,70;2,70;2,70;2,90;2,70;2,70;2,80;2,70;2,90;2,70;2,40;2,70;2,40;2,30;2,60;2,80;2,60;2,80;2,50;2,70;
0,10;2,90;2,90;2,90;2,70;2,60;2,70;2,60;2,50;2,60;2,90;2,80;2,70;2,90;2,70;2,50;2,70;2,70;2,70;2,80;2,60;2,80;2,70;2,70;2,50;2,80;2,60;2,40;2,50;2,70;2,50;2,70;2,60;2,80;3,00;2,80;2,50;2,70;2,60;2,60;2,70;2,50;2,40;2,80;2,60;2,80;2,70;2,80;2,50;2,70;2,60;2,40;2,80;2,60;2,40;2,90;2,80;2,90;2,80;2,50;2,60;3,00;2,50;2,80;2,60;2,90;2,80;2,60;2,80;2,80;2,90;2,60;2,80;2,70;2,50;2,60;2,40;2,50;2,80;2,50;2,50;2,80;2,70;2,70;2,70;2,70;2,60;2,60;2,70;2,80;2,90;2,50;2,70;2,70;2,70;2,90;2,50;2,60;2,80;2,90;2,60;2,80;2,60;
0,11;2,80;2,50;2,60;2,60;2,60;2,80;2,50;2,60;2,60;2,90;2,60;2,80;2,70;2,60;2,70;3,00;2,80;2,60;2,70;2,50;2,70;2,40;2,80;2,90;2,50;2,50;2,60;2,80;2,80;2,50;2,50;2,60;2,50;2,60;2,60;2,60;2,60;2,40;2,60;2,70;2,90;2,50;2,50;2,80;2,70;2,70;2,50;2,40;2,80;2,90;2,60;2,60;3,00;2,90;2,80;2,80;2,40;2,70;3,00;2,60;2,40;2,90;2,50;2,60;2,50;2,40;2,50;2,90;2,80;2,80;2,90;2,50;2,50;2,60;2,80;2,50;2,70;2,50;2,80;2,70;2,90;2,60;2,80;2,70;2,90;2,70;2,60;2,80;2,70;3,00;2,60;2,90;2,90;2,60;2,90;2,90;3,00;2,70;2,80;2,70;2,60;2,50;
0,12;2,70;2,90;2,80;2,60;2,70;2,70;2,50;3,00;2,80;2,90;2,50;2,60;2,60;2,90;2,40;2,80;2,90;2,70;2,60;2,60;2,90;2,70;2,60;2,50;2,70;2,80;2,60;2,70;2,90;2,90;2,50;2,80;2,90;2,70;2,60;2,50;2,80;2,80;2,60;2,80;2,50;2,60;2,70;2,90;2,30;2,50;2,70;2,40;2,70;2,60;2,60;2,90;2,70;2,40;2,60;2,40;2,70;2,90;2,80;2,60;2,80;2,80;2,70;2,80;2,60;2,70;2,90;2,50;2,60;2,60;2,60;2,60;2,70;2,50;2,80;2,80;2,90;2,50;2,70;2,70;2,60;2,60;2,70;2,40;2,60;2,70;2,90;2,50;2,50;2,70;2,70;2,70;2,40;2,80;2,60;2,70;2,30;2,80;2,70;2,70;2,60;2,80;
0,13;2,50;2,80;2,50;2,60;2,70;2,70;2,60;2,50;2,70;2,50;2,90;2,70;2,70;2,60;2,50;2,80;2,50;2,60;2,70;2,80;2,80;2,80;2,90;2,90;2,80;2,80;2,80;2,60;2,70;2,60;2,40;2,60;2,90;2,70;2,90;2,70;2,60;2,70;2,50;2,60;2,90;2,50;2,80;2,70;2,60;3,00;2,50;2,60;2,90;2,70;2,80;2,90;2,80;2,70;2,50;2,90;2,80;2,70;2,80;2,60;2,60;2,80;2,50;2,90;2,70;2,60;2,90;2,90;3,00;2,60;2,70;2,80;2,80;2,50;2,50;2,90;2,90;2,60;2,80;2,30;2,70;2,70;3,00;2,70;2,80;2,90;2,70;2,70;2,70;2,40;2,90;2,80;2,90;2,80;2,70;2,90;2,80;2,70;2,60;2,50;2,90;2,50;
0,14;2,60;2,90;2,60;2,80;3,00;2,50;2,60;2,70;2,60;2,60;2,70;2,70;2,60;2,60;2,80;2,80;2,50;2,80;2,70;2,50;2,70;2,60;2,70;3,00;2,80;2,60;2,70;2,70;2,60;2,80;2,90;2,90;2,60;2,70;2,70;2,50;2,80;2,70;2,80;2,50;2,60;2,60;2,60;2,60;2,80;2,90;2,80;2,80;2,80;2,60;2,80;2,60;2,90;2,70;2,80;2,70;2,60;2,50;2,70;2,70;2,90;2,60;2,80;2,90;2,70;2,80;2,80;2,90;3,00;2,60;2,40;2,90;2,90;2,60;2,50;2,80;2,50;2,80;2,70;2,80;2,70;3,00;2,60;2,90;2,80;2,80;2,80;2,80;3,00;2,90;2,80;3,00;2,50;2,60;2,90;2,50;2,70;2,90;2,90;2,70;2,80;2,90;
0,15;2,80;2,80;3,00;2,80;2,80;2,70;2,50;2,90;2,50;2,50;2,60;2,90;2,80;2,80;2,60;2,70;2,50;2,80;2,50;2,90;2,70;2,50;2,60;2,60;2,80;2,70;2,80;2,80;2,50;2,90;2,60;2,90;2,60;2,70;2,80;2,80;2,70;2,60;2,90;2,70;2,60;2,60;2,70;2,60;3,00;3,00;2,80;2,70;2,80;3,00;2,80;2,80;2,80;2,60;2,60;2,80;3,00;2,90;2,70;3,00;2,50;2,80;3,00;2,90;2,90;2,90;2,70;2,70;2,60;2,90;2,90;2,70;2,50;3,00;2,50;2,60;2,80;2,70;2,70;2,80;2,70;2,80;2,90;2,60;2,80;2,70;2,70;2,70;2,80;2,80;2,80;2,90;2,70;2,40;2,70;2,60;2,90;2,70;2,80;2,60;2,60;2,70;
0,16;2,70;3,00;2,90;2,50;2,80;2,90;2,70;2,90;2,30;2,40;2,80;2,70;2,90;2,80;2,50;2,80;2,70;3,00;2,60;2,70;2,60;2,70;2,60;2,90;2,60;2,70;2,90;2,60;2,70;2,70;2,70;2,80;2,50;2,80;2,80;2,60;2,30;2,80;2,70;2,90;2,80;2,70;2,90;2,70;2,70;2,60;2,60;2,80;2,70;2,80;2,70;2,70;2,30;2,70;3,00;2,90;2,60;2,90;2,70;2,70;2,60;2,50;2,60;2,50;2,60;2,80;2,80;2,60;2,60;2,90;2,90;2,90;2,80;3,00;2,70;2,90;2,70;2,70;2,30;2,80;3,00;2,80;2,70;2,80;2,70;2,50;2,60;2,60;2,70;2,70;3,00;2,80;2,70;2,70;2,80;2,70;2,70;2,60;2,80;2,90;2,60;2,90;
0,17;2,90;2,80;2,60;2,60;2,80;2,60;2,90;2,80;2,60;2,70;2,60;2,60;2,50;2,90;2,70;2,60;2,80;2,60;2,70;2,90;2,70;2,90;2,70;2,70;2,50;3,00;2,70;2,70;2,80;2,60;2,80;2,70;2,90;2,80;2,60;2,90;2,60;2,60;2,90;2,80;2,60;2,90;2,80;2,60;2,80;2,80;2,80;2,70;2,80;2,70;2,80;2,90;2,80;2,80;2,60;2,90;2,70;2,80;2,90;2,50;2,70;2,80;2,60;2,70;2,70;2,80;2,90;2,80;2,70;2,60;2,80;2,60;2,80;2,50;2,90;2,90;2,60;2,70;2,80;2,50;2,60;2,70;3,00;2,70;2,80;3,00;2,90;2,70;2,60;2,60;2,90;2,60;2,50;2,70;2,70;3,00;2,90;2,60;2,50;2,80;2,80;2,50;
0,18;2,80;2,70;2,80;2,70;2,70;2,70;2,60;2,60;2,80;2,50;2,50;2,80;2,70;2,80;2,80;2,90;2,70;2,70;2,80;2,80;2,90;2,80;2,60;2,80;2,70;2,60;3,00;2,70;2,80;2,90;2,70;2,70;2,60;2,80;2,70;2,50;2,70;2,90;2,60;2,70;2,70;2,80;2,90;2,70;2,70;2,80;2,60;2,30;2,80;2,70;2,70;2,70;2,60;2,90;2,70;2,90;2,70;2,60;2,80;2,60;3,00;2,90;2,80;2,90;2,70;2,70;2,60;2,80;2,80;2,90;2,30;2,60;2,70;2,60;2,60;2,60;2,80;2,70;2,80;2,80;2,70;2,90;2,40;2,80;2,60;2,60;2,40;2,90;2,80;3,00;3,00;2,60;2,70;2,80;2,60;2,70;2,80;2,90;2,60;2,80;2,70;2,50;
0,19;2,90;2,90;2,80;2,60;2,80;2,60;2,90;2,60;2,90;2,60;2,60;2,80;3,00;2,60;2,80;2,70;2,80;2,90;2,90;2,80;2,80;2,90;2,50;2,80;2,80;2,60;2,40;2,90;2,80;2,70;2,50;2,70;2,90;2,70;2,90;2,60;2,70;3,00;2,80;3,00;2,90;2,80;2,70;2,90;2,40;2,90;2,70;2,80;2,40;2,90;2,80;2,80;2,70;2,80;2,90;2,80;2,70;2,60;2,60;2,90;3,00;2,90;2,70;2,90;2,90;2,90;2,80;2,50;2,60;2,60;2,60;2,60;2,70;2,70;2,90;2,90;2,80;2,60;3,00;2,90;2,50;2,70;2,50;2,40;2,70;2,80;2,80;2,70;2,90;2,70;2,70;3,00;3,00;2,90;2,90;2,80;2,80;2,90;2,80;2,70;3,00;2,70;
0,20;2,90;2,50;2,60;2,50;2,40;2,60;2,80;2,90;2,90;2,80;2,80;2,80;2,60;2,80;2,60;2,50;2,90;2,70;2,70;2,80;2,60;2,60;2,40;2,90;2,50;2,70;2,70;2,80;2,40;2,80;2,90;2,60;2,60;2,70;2,90;2,70;3,00;2,50;2,70;2,70;2,80;2,60;2,90;2,60;3,00;2,80;2,70;2,60;2,80;2,70;2,80;2,80;2,70;2,60;2,80;3,00;2,80;2,80;2,90;2,80;2,80;2,80;2,80;2,80;2,50;2,70;2,70;2,70;2,70;2,90;2,60;2,90;2,90;2,80;2,70;2,70;2,50;2,80;2,90;2,70;2,80;2,80;2,70;2,70;2,50;2,60;2,60;2,70;2,90;2,90;2,60;2,70;2,70;2,70;3,00;2,90;2,90;2,70;2,80;2,50;2,70;2,60;
0,21;2,70;3,00;2,80;2,80;2,80;2,60;2,80;2,70;2,90;2,70;2,60;2,90;2,90;2,80;2,70;2,70;2,70;2,60;2,90;2,90;2,60;2,80;2,70;2,60;2,70;2,90;2,80;2,50;2,70;2,80;2,60;2,80;2,80;2,90;2,90;2,80;2,60;2,70;2,90;2,70;2,70;2,90;2,70;2,70;2,70;2,80;2,70;2,80;2,50;2,80;2,60;2,70;2,70;2,80;2,80;2,70;2,90;2,80;2,60;2,80;2,70;2,90;2,60;2,80;2,80;2,50;2,90;3,00;2,60;2,90;3,00;2,80;2,80;2,60;2,90;2,70;2,80;2,90;2,70;2,80;2,70;3,00;2,60;2,80;2,70;2,90;2,80;2,90;2,90;2,90;2,70;2,90;2,70;2,70;3,00;3,00;2,60;2,60;2,90;2,80;2,40;2,80;
0,22;2,70;3,00;2,90;2,90;2,80;2,60;2,70;2,50;2,70;2,80;2,70;2,80;2,90;2,60;2,70;2,80;2,80;2,80;2,90;2,70;2,70;2,90;2,60;2,70;2,50;2,80;2,80;2,60;2,90;2,80;2,90;2,60;2,80;2,60;2,80;2,70;2,70;2,80;2,80;2,70;2,40;2,80;2,80;2,50;2,80;2,70;2,70;2,70;2,60;2,60;2,90;2,80;2,70;2,60;2,70;2,80;2,80;3,00;2,70;2,60;2,80;2,60;2,70;2,50;2,70;2,90;2,80;2,90;2,90;2,90;2,70;2,90;2,80;2,60;3,00;2,70;2,80;2,70;2,90;2,80;2,90;2,60;2,70;2,50;2,80;2,50;2,60;2,80;2,70;2,60;2,60;2,70;2,70;2,70;2,80;2,40;2,50;2,60;2,80;2,80;2,70;2,80;
0,23;2,90;2,60;2,80;2,80;2,90;2,70;2,90;3,00;2,70;2,90;2,40;2,70;2,70;2,90;2,80;2,60;2,80;2,70;2,90;2,70;2,90;2,80;2,80;2,90;3,00;2,70;2,50;2,70;2,80;2,60;2,90;2,70;2,80;2,80;2,80;2,70;2,70;2,70;2,80;2,70;2,60;2,70;2,60;2,90;2,80;2,80;2,70;2,90;2,60;2,60;2,80;3,00;2,70;2,70;2,50;3,00;2,80;2,70;2,70;2,60;2,70;2,70;2,90;2,80;2,70;2,70;2,80;2,50;2,90;2,60;2,80;2,70;2,50;3,00;2,50;2,80;2,60;2,80;2,90;2,90;2,70;2,80;2,90;2,80;2,60;2,60;2,60;3,00;2,50;2,70;2,70;2,90;2,80;2,70;2,70;2,70;2,70;2,80;2,70;2,60;2,90;2,70;
0,24;2,80;2,50;2,50;2,90;2,70;2,80;2,80;3,00;2,80;2,80;2,80;2,60;2,70;2,70;2,80;2,90;2,50;2,70;2,80;2,70;2,90;2,40;2,70;2,70;2,50;2,70;2,80;2,60;2,60;2,70;2,60;2,90;2,60;2,80;2,90;2,80;2,50;2,50;2,50;2,80;2,60;2,90;2,50;2,80;2,80;2,80;2,60;2,80;2,80;2,70;2,70;2,90;2,80;2,90;2,80;2,50;2,60;2,90;2,80;2,90;2,60;2,90;2,80;2,90;2,70;2,70;2,70;2,90;3,00;2,70;2,80;2,70;2,90;2,60;2,90;2,90;2,80;2,50;2,80;2,70;2,80;2,80;2,70;2,70;2,70;2,50;2,80;2,70;2,70;2,50;2,70;2,70;2,70;2,80;2,30;2,80;2,60;2,40;2,70;2,60;2,80;2,70;
0,25;2,80;2,70;2,70;2,90;2,80;2,70;2,90;2,80;2,90;2,90;2,70;2,40;2,50;2,60;2,60;2,80;2,40;2,70;2,90;2,70;2,80;2,70;3,00;2,80;2,80;2,90;2,90;2,70;2,90;2,60;2,80;2,40;2,80;2,70;2,90;2,70;2,90;2,60;2,90;3,00;2,80;2,80;2,80;2,60;2,90;2,70;2,70;2,50;2,70;2,50;2,70;2,70;2,70;2,50;2,60;2,70;2,90;2,90;2,60;2,80;3,00;2,60;2,90;2,70;2,80;2,70;2,80;2,60;2,90;2,90;2,80;2,80;2,90;2,40;2,80;2,60;2,80;2,80;2,80;2,70;2,70;2,70;2,90;2,80;2,90;2,70;2,70;2,80;2,80;2,80;2,80;2,90;2,70;2,70;2,60;2,90;2,70;2,90;2,80;2,60;2,80;2,90;
0,26;2,70;2,80;2,80;2,60;2,80;2,90;2,80;2,80;2,80;2,80;2,50;2,80;2,50;2,80;2,70;2,70;2,90;2,70;2,70;2,90;2,90;2,80;2,90;2,60;2,70;2,80;2,50;2,60;2,70;2,50;2,60;2,60;2,70;2,70;2,90;2,70;2,60;2,90;2,60;2,80;2,80;2,60;2,80;2,80;2,70;2,80;2,60;2,90;2,60;2,70;2,80;2,70;2,80;3,00;2,80;2,60;2,60;2,70;2,90;2,70;2,70;2,70;2,40;2,90;2,80;3,00;2,80;2,80;2,70;2,70;2,50;2,70;2,90;2,90;2,40;2,60;2,60;2,80;2,70;2,70;2,90;2,80;2,70;2,90;2,80;2,80;2,80;2,50;2,90;2,70;2,70;2,60;2,80;2,80;2,70;2,70;2,70;3,00;2,30;2,90;2,80;2,60;
0,27;2,60;2,50;2,70;2,90;2,90;2,80;2,80;2,90;3,00;2,80;2,60;2,80;2,80;2,80;2,90;2,80;2,90;2,90;2,70;2,80;2,70;2,60;3,00;2,60;2,40;2,70;2,90;2,80;2,80;2,70;2,90;2,80;2,80;2,40;2,60;2,60;2,80;2,70;2,60;2,90;2,80;2,50;2,70;2,70;2,80;2,60;2,50;2,80;3,00;2,60;2,70;2,80;2,50;2,80;2,90;2,90;2,90;2,60;2,30;3,00;2,60;2,70;2,80;2,80;2,90;2,80;3,00;2,50;2,60;2,90;2,70;2,80;2,80;2,60;2,90;2,80;2,60;2,60;2,70;2,90;2,70;2,70;2,70;2,60;2,70;2,80;2,70;2,60;2,50;2,40;2,80;2,80;2,30;3,00;2,90;2,90;2,70;2,70;2,90;2,90;2,70;2,80;
0,28;2,50;2,60;2,60;2,70;2,90;2,70;2,80;2,60;2,70;2,90;2,70;2,70;2,70;2,90;2,80;2,90;2,70;2,70;2,80;2,60;2,90;2,80;2,80;2,60;2,80;3,00;2,60;2,60;2,90;2,70;2,70;2,80;2,90;2,90;3,00;2,80;2,60;2,80;2,60;2,80;2,70;2,50;2,60;2,70;2,80;2,80;2,90;2,60;2,90;2,70;2,50;2,80;2,70;2,60;2,80;2,80;2,80;2,60;2,70;2,70;2,70;2,70;2,80;2,70;2,70;2,90;2,90;2,80;2,90;2,70;2,60;2,60;2,90;2,60;2,80;2,80;2,70;2,50;2,80;2,90;2,90;2,50;2,90;2,70;2,60;2,60;2,60;2,70;2,60;2,40;2,50;2,70;2,50;2,60;2,60;2,70;2,70;2,80;2,70;2,50;2,70;2,60;
0,29;2,60;2,90;2,70;2,60;2,60;2,90;2,70;2,60;2,60;2,70;2,80;2,90;2,90;2,90;2,50;2,60;2,90;2,90;2,70;2,70;2,60;2,90;2,50;2,50;2,80;2,80;2,50;2,60;2,30;2,90;2,80;2,80;2,90;2,60;2,60;3,00;2,80;2,60;2,80;2,90;2,70;2,70;2,90;2,80;2,90;3,00;2,80;2,90;2,70;2,90;2,70;2,80;2,70;2,70;2,90;2,80;2,90;2,60;3,00;2,80;2,80;2,80;2,60;2,70;2,60;2,90;2,90;2,70;2,60;2,80;2,70;3,00;2,80;2,80;2,90;2,70;2,90;2,70;2,90;2,50;2,80;2,70;2,90;2,90;2,90;2,80;2,70;2,70;2,60;2,80;2,80;2,90;2,90;2,40;2,80;2,70;2,70;2,80;2,90;2,60;2,90;2,40;
0,30;2,90;2,60;2,70;2,80;2,60;2,60;2,80;2,80;2,90;2,90;2,90;2,70;2,90;2,80;2,70;2,60;2,60;2,90;2,80;2,70;2,60;2,80;2,80;2,70;2,60;2,80;2,80;2,80;2,60;2,70;2,70;2,60;2,40;2,70;2,80;2,70;2,60;2,80;2,90;2,60;2,90;2,70;2,70;2,70;2,90;2,60;2,90;2,70;2,40;2,60;2,50;2,50;2,90;2,60;2,80;2,90;2,80;3,00;2,90;2,70;2,70;2,80;2,70;2,60;2,80;2,70;3,00;2,50;2,70;2,90;2,90;3,00;2,80;2,80;2,80;2,90;2,70;2,60;2,90;2,80;2,70;2,50;2,70;2,90;2,90;2,60;2,80;2,80;2,80;2,80;2,70;2,60;2,70;2,70;2,50;2,90;2,80;2,70;2,70;2,80;2,70;2,80;
0,31;2,90;2,80;3,00;2,70;2,80;2,80;2,60;2,50;2,90;2,80;2,70;2,70;2,80;2,60;2,60;2,80;2,70;2,90;2,80;2,80;2,70;2,60;2,90;2,50;2,80;2,90;2,80;2,60;2,70;2,80;2,70;2,70;2,80;2,80;2,90;2,90;2,70;2,90;2,90;2,90;2,80;2,70;2,50;2,70;2,40;2,50;2,80;3,00;2,90;2,50;2,80;2,80;2,80;2,80;2,90;2,80;3,00;3,00;2,70;2,50;2,70;2,60;2,90;2,70;2,70;2,80;2,80;2,80;2,70;2,70;2,70;2,60;3,00;2,80;2,80;2,90;2,70;2,90;2,70;2,80;2,80;2,80;3,00;2,80;2,70;2,60;2,70;2,60;2,50;2,60;2,80;2,70;2,80;2,60;2,70;2,60;2,80;2,90;2,50;2,60;2,90;2,90;
